time;I(VBT1);V(+3V0);V(/Green_Signal);V(/Red_Signal);
40.857;0.00842491;3;0.977129;0.977122;
40.858;0.00314597;3;0.977061;0.977121;
40.859;0.00836586;3;0.977129;0.977121;
40.86;0.00308514;3;0.977062;0.977121;
40.861;0.00830316;3;0.97713;0.97712;
40.862;0.00302062;3;0.977062;0.97712;
40.863;0.00823673;3;0.97713;0.97712;
40.864;0.00295233;3;0.977063;0.97712;
40.865;0.00816649;3;0.977131;0.977119;
40.866;0.00288019;3;0.977063;0.977119;
40.867;0.00809237;3;0.977132;0.977118;
40.868;0.00280416;3;0.977064;0.977118;
40.869;0.00801433;3;0.977132;0.977117;
40.87;0.00272421;3;0.977064;0.977117;
40.871;0.00793235;3;0.977133;0.977116;
40.872;0.0026403;3;0.977065;0.977116;
40.873;0.00784641;3;0.977133;0.977115;
40.874;0.00255246;3;0.977065;0.977115;
40.875;0.00775654;3;0.977134;0.977114;
40.876;0.0024607;3;0.977066;0.977113;
40.877;0.00766276;3;0.977134;0.977113;
40.878;0.00236507;3;0.977066;0.977112;
40.879;0.00756513;3;0.977135;0.977111;
40.88;0.00226563;3;0.977067;0.97711;
40.881;0.00746373;3;0.977135;0.97711;
40.882;0.00216248;3;0.977067;0.977109;
40.883;0.00735865;3;0.977136;0.977108;
40.884;0.00205571;3;0.977068;0.977107;
40.885;0.00725;3;0.977136;0.977106;
40.886;0.00194546;3;0.977068;0.977105;
40.887;0.00713793;3;0.977137;0.977103;
40.888;0.00183187;3;0.977068;0.977102;
40.889;0.00702257;3;0.977137;0.977101;
40.89;0.0017151;3;0.977069;0.9771;
40.891;0.00690411;3;0.977138;0.977098;
40.892;0.00159533;3;0.977069;0.977097;
40.893;0.00678271;3;0.977138;0.977095;
40.894;0.00147274;3;0.977069;0.977093;
40.895;0.00665856;3;0.977139;0.977091;
40.896;0.00134752;3;0.97707;0.97709;
40.897;0.00653186;3;0.977139;0.977087;
40.898;0.00121987;3;0.97707;0.977085;
40.899;0.00640279;3;0.97714;0.977083;
40.9;0.00108999;3;0.97707;0.97708;
40.901;0.00627156;3;0.97714;0.977078;
40.902;0.000958061;3;0.97707;0.977075;
40.903;0.00613834;3;0.97714;0.977071;
40.904;0.000824274;3;0.97707;0.977068;
40.905;0.0060033;3;0.977141;0.977064;
40.906;0.000688792;3;0.97707;0.977059;
40.907;0.0058666;3;0.977141;0.977054;
40.908;0.000551749;3;0.97707;0.977048;
40.909;0.00572834;3;0.977142;0.977041;
40.91;0.000413215;3;0.97707;0.977032;
40.911;0.00558851;3;0.977142;0.977021;
40.912;0.000273051;3;0.977069;0.977005;
40.913;0.00544656;3;0.977142;0.976977;
40.9132;0.00281536;3;0.977122;0.976972;
40.9134;0.00279722;3;0.977122;0.976958;
40.9139;0.00275788;3;0.977122;0.976856;
40.9139;0.00275764;3;0.977122;0.976853;
40.9139;0.00275699;3;0.977122;0.976843;
40.9139;0.00275675;3;0.977122;0.976838;
40.9139;0.00275611;3;0.977122;0.976821;
40.9139;0.00275603;3;0.977122;0.976819;
40.9139;0.00275586;3;0.977122;0.976812;
40.9139;0.0027554;3;0.977122;0.976787;
40.9139;0.00275494;3;0.977122;0.976694;
40.9139;0.00275488;3;0.977123;0.9759;
40.9139;0.00275481;3;0.977123;0.968913;
40.9139;0.00275469;3;0.977123;0.912128;
40.9139;0.00275455;3;0.977123;0.747484;
40.9139;0.0027533;3;0.977123;0.316938;
40.9139;0.00275461;3;0.977123;0.26633;
40.9139;0.00275324;3;0.977123;0.237741;
40.9139;0.0027544;3;0.977123;0.196831;
40.9139;0.00275314;3;0.977123;0.134644;
40.9139;0.00275413;3;0.977123;0.0387652;
40.9139;0.00275325;3;0.977123;-0.0669842;
40.9139;0.00275502;3;0.977123;-0.102197;
40.9139;0.0027538;3;0.977123;-0.0962124;
40.9139;0.00275486;3;0.977123;-0.0989868;
40.9139;0.00275386;3;0.977123;-0.0977459;
40.9139;0.00275482;3;0.977123;-0.0985511;
40.9139;0.00275386;3;0.977123;-0.097885;
40.9139;0.00275479;3;0.977123;-0.0984978;
40.9139;0.00275384;3;0.977123;-0.0979142;
40.9139;0.00275474;3;0.977123;-0.0984776;
40.9139;0.00275377;3;0.977123;-0.0979254;
40.9139;0.00275462;3;0.977123;-0.0984727;
40.914;0.00275352;3;0.977123;-0.0979247;
40.914;0.00275413;3;0.977123;-0.0984719;
40.9141;0.00275254;3;0.977123;-0.0979257;
40.9142;0.00275225;3;0.977123;-0.0984716;
40.9144;0.00274918;3;0.977123;-0.0979278;
40.9147;0.00274734;3;0.977123;-0.0984718;
40.9151;0.0027417;3;0.977123;-0.0979284;
40.916;0.00273297;3;0.977123;-0.0984727;
40.917;0.00272077;3;0.977123;-0.0979299;
40.918;0.00270989;3;0.977123;-0.0984742;
40.919;0.00269646;3;0.977123;-0.0979314;
40.92;0.0026843;3;0.977123;-0.0984756;
40.921;0.00266952;3;0.977123;-0.0979329;
40.922;0.00265597;3;0.977123;-0.0984771;
40.923;0.00263974;3;0.977123;-0.0979356;
40.924;0.00262467;3;0.977123;-0.0984785;
40.925;0.00260687;3;0.977123;-0.0979371;
40.926;0.00259017;3;0.977123;-0.0984799;
40.927;0.00257068;3;0.977123;-0.0979386;
40.928;0.00255222;3;0.977123;-0.0984813;
40.929;0.00253091;3;0.977123;-0.09794;
40.93;0.00251056;3;0.977123;-0.0984827;
40.931;0.0024873;3;0.977123;-0.0979415;
40.932;0.00246493;3;0.977123;-0.098484;
40.933;0.00243959;3;0.977123;-0.0979429;
40.934;0.00241508;3;0.977123;-0.0984854;
40.935;0.00238753;3;0.977123;-0.0979443;
40.936;0.00236075;3;0.977122;-0.0984868;
40.937;0.00233086;3;0.977122;-0.0979457;
40.938;0.00230168;3;0.977122;-0.0984881;
40.939;0.00226934;3;0.977122;-0.0979471;
40.94;0.00223764;3;0.977122;-0.0984894;
40.941;0.00220272;3;0.977121;-0.0979485;
40.942;0.0021684;3;0.977121;-0.0984907;
40.943;0.0021308;3;0.977121;-0.0979498;
40.944;0.00209375;3;0.97712;-0.098492;
40.945;0.00205338;3;0.97712;-0.0979512;
40.946;0.00201351;3;0.97712;-0.0984945;
40.947;0.00197029;3;0.977119;-0.0979525;
40.948;0.00192753;3;0.977119;-0.0984958;
40.949;0.0018814;3;0.977118;-0.0979539;
40.95;0.0018357;3;0.977118;-0.0984971;
40.951;0.00178662;3;0.977117;-0.0979552;
40.952;0.00173795;3;0.977117;-0.0984983;
40.953;0.00168589;3;0.977116;-0.0979565;
40.954;0.00163426;3;0.977115;-0.0984995;
40.955;0.00157924;3;0.977115;-0.0979578;
40.956;0.00152465;3;0.977114;-0.0985008;
40.957;0.0014667;3;0.977113;-0.097959;
40.958;0.00140921;3;0.977112;-0.098502;
40.959;0.0013484;3;0.977111;-0.0979603;
40.96;0.00128809;3;0.97711;-0.0985032;
40.961;0.00122451;3;0.977109;-0.0979615;
40.962;0.00116149;3;0.977108;-0.0985044;
40.963;0.00109527;3;0.977106;-0.0979628;
40.964;0.00102969;3;0.977105;-0.0985056;
40.965;0.00096098;3;0.977104;-0.097964;
40.966;0.000893002;3;0.977102;-0.0985067;
40.967;0.000822001;3;0.977101;-0.0979652;
40.968;0.000751832;3;0.977099;-0.0985079;
40.969;0.00067875;3;0.977097;-0.0979665;
40.97;0.000606618;3;0.977095;-0.0985091;
40.971;0.000531696;3;0.977093;-0.0979677;
40.972;0.000457852;3;0.97709;-0.0985102;
40.973;0.000381353;3;0.977088;-0.0979688;
40.974;0.000306069;3;0.977085;-0.0985113;
40.975;0.000228273;3;0.977082;-0.09797;
40.976;0.000151836;3;0.977079;-0.0985124;
40.977;7.30344e-05;3;0.977075;-0.0979712;
40.978;-4.26079e-06;3;0.977071;-0.0985136;
40.979;-8.37715e-05;3;0.977066;-0.0979723;
40.98;-0.000161629;3;0.977061;-0.0985147;
40.981;-0.000241559;3;0.977054;-0.0979735;
40.982;-0.000319702;3;0.977047;-0.0985157;
40.983;-0.000399797;3;0.977037;-0.0979746;
40.984;-0.000478019;3;0.977024;-0.0985168;
40.985;-0.000558198;3;0.977005;-0.0979757;
40.986;-0.000637055;3;0.976964;-0.0985167;
40.9862;-0.000647691;3;0.976953;-0.098246;
40.9864;-0.000668638;3;0.976915;-0.0982461;
40.9865;-0.000674421;3;0.97689;-0.0982462;
40.9865;-0.00067604;3;0.976879;-0.0982462;
40.9865;-0.000676469;3;0.976876;-0.0982462;
40.9865;-0.000677387;3;0.976867;-0.0982462;
40.9865;-0.00067764;3;0.976864;-0.0982462;
40.9865;-0.000678176;3;0.976858;-0.0982462;
40.9865;-0.000678324;3;0.976856;-0.0982462;
40.9865;-0.000678633;3;0.976851;-0.0982462;
40.9865;-0.000679445;3;0.976836;-0.0982462;
40.9865;-0.000679737;3;0.976829;-0.0982462;
40.9865;-0.000679811;3;0.976826;-0.0982462;
40.9865;-0.000679967;3;0.976822;-0.0982462;
40.9865;-0.000680387;3;0.976805;-0.0982462;
40.9865;-0.000680467;3;0.976801;-0.0982462;
40.9865;-0.000680626;3;0.976791;-0.0982462;
40.9865;-0.000680969;3;0.976752;-0.0982462;
40.9865;-0.000681157;3;0.976639;-0.0982462;
40.9865;-0.000681176;3;0.97604;-0.0982462;
40.9865;-0.000681212;3;0.972868;-0.0982462;
40.9865;-0.000681304;3;0.951504;-0.0982462;
40.9865;-0.000681394;3;0.854098;-0.0982462;
40.9865;-0.0006819;3;0.549672;-0.0982462;
40.9865;0.00184589;3;0.0973952;-0.0982462;
40.9865;-0.000905609;3;-0.0441715;-0.0982462;
40.9865;0.000300085;3;-0.124532;-0.0982462;
40.9865;-0.00117468;3;-0.0828201;-0.0982462;
40.9865;-0.00019057;3;-0.108083;-0.0982462;
40.9865;-0.00116876;3;-0.0892987;-0.0982462;
40.9865;-0.000197678;3;-0.106647;-0.0982462;
40.9865;-0.00116286;3;-0.0900004;-0.0982462;
40.9865;-0.000202629;3;-0.106248;-0.0982462;
40.9865;-0.00115918;3;-0.0902778;-0.0982462;
40.9865;-0.000205147;3;-0.106076;-0.0982462;
40.9865;-0.0011576;3;-0.0903906;-0.0982462;
40.9865;-0.000206076;3;-0.106015;-0.0982462;
40.9865;-0.00115715;3;-0.090424;-0.0982462;
40.9865;-0.000206316;3;-0.105999;-0.0982462;
40.9866;-0.00115703;3;-0.0904325;-0.0982462;
40.9866;-0.000206376;3;-0.105996;-0.0982462;
40.9866;-0.00115701;3;-0.0904347;-0.0982463;
40.9867;-0.000206391;3;-0.105995;-0.0982463;
40.9869;-0.001157;3;-0.0904354;-0.0982464;
40.9874;-0.000206394;3;-0.105995;-0.0982467;
40.9882;-0.001157;3;-0.0904364;-0.0982471;
40.9892;-0.000206395;3;-0.105996;-0.0982477;
40.9902;-0.001157;3;-0.0904378;-0.0982482;
40.9912;-0.000206396;3;-0.105997;-0.0982487;
40.9922;-0.001157;3;-0.0904393;-0.0982493;
40.9932;-0.000206397;3;-0.105999;-0.0982498;
40.9942;-0.001157;3;-0.0904407;-0.0982503;
40.9952;-0.000206399;3;-0.106;-0.0982508;
40.9962;-0.00115699;3;-0.0904421;-0.0982514;
40.9972;-0.0002064;3;-0.106001;-0.0982519;
40.9982;-0.00115699;3;-0.0904435;-0.0982524;
40.9992;-0.000206401;3;-0.106003;-0.0982529;
41.0002;-0.00115699;3;-0.0904449;-0.0982534;
41.0012;-0.000206402;3;-0.106004;-0.0982539;
41.0022;-0.00115699;3;-0.0904462;-0.0982544;
41.0032;-0.000206403;3;-0.106005;-0.0982549;
41.0042;-0.00115699;3;-0.0904476;-0.0982554;
41.0052;-0.000206404;3;-0.106006;-0.0982559;
41.0062;-0.00115699;3;-0.0904489;-0.0982564;
41.0072;-0.000206404;3;-0.106007;-0.0982569;
41.0082;-0.00115699;3;-0.0904502;-0.0982574;
41.0092;-0.000206405;3;-0.106009;-0.0982579;
41.0102;-0.00115699;3;-0.0904516;-0.0982584;
41.0112;-0.000206406;3;-0.10601;-0.0982589;
41.0122;-0.00115699;3;-0.0904529;-0.0982594;
41.0132;-0.000206407;3;-0.106011;-0.0982599;
41.0142;-0.00115699;3;-0.0904542;-0.0982603;
41.0152;-0.000206408;3;-0.106012;-0.0982608;
41.0162;-0.00115698;3;-0.0904555;-0.0982613;
41.0172;-0.000206409;3;-0.106013;-0.0982618;
41.0182;-0.00115698;3;-0.0904567;-0.0982622;
41.0192;-0.00020641;3;-0.106014;-0.0982627;
41.0202;-0.00115698;3;-0.090458;-0.0982632;
41.0212;-0.000206411;3;-0.106015;-0.0982636;
41.0222;-0.00115698;3;-0.0904592;-0.0982641;
41.0232;-0.000206412;3;-0.106017;-0.0982646;
41.0242;-0.00115698;3;-0.0904605;-0.098265;
41.0252;-0.000206413;3;-0.106018;-0.0982655;
41.0262;-0.00115698;3;-0.0904617;-0.0982659;
41.0272;-0.000206414;3;-0.106019;-0.0982664;
41.0282;-0.00115698;3;-0.0904629;-0.0982668;
41.0292;-0.000206415;3;-0.10602;-0.0982673;
41.0302;-0.00115698;3;-0.0904642;-0.0982677;
41.0312;-0.000206416;3;-0.106021;-0.0982681;
41.0322;-0.00115698;3;-0.0904654;-0.0982686;
41.0332;-0.000206417;3;-0.106022;-0.098269;
41.0342;-0.00115697;3;-0.0904665;-0.0982694;
41.0352;-0.000206418;3;-0.106023;-0.0982699;
41.0362;-0.00115697;3;-0.0904677;-0.0982703;
41.0372;-0.000206419;3;-0.106024;-0.0982707;
41.0382;-0.00115697;3;-0.0904689;-0.0982711;
41.0392;-0.00020642;3;-0.106025;-0.0982716;
41.0402;-0.00115697;3;-0.09047;-0.098272;
41.0412;-0.00020642;3;-0.106026;-0.0982724;
41.0422;-0.00115697;3;-0.0904712;-0.0982728;
41.0432;-0.000206421;3;-0.106027;-0.0982732;
41.0442;-0.00115697;3;-0.0904723;-0.0982736;
41.0452;-0.000206422;3;-0.106028;-0.098274;
41.0462;-0.00115697;3;-0.0904735;-0.0982744;
41.0472;-0.000206423;3;-0.106029;-0.0982748;
41.0482;-0.00115697;3;-0.0904746;-0.0982752;
41.0492;-0.000206423;3;-0.10603;-0.0982756;
41.0502;-0.00115696;3;-0.0904757;-0.098276;
41.0512;-0.000206424;3;-0.106031;-0.0982764;
41.0522;-0.00115696;3;-0.0904768;-0.0982768;
41.0532;-0.000206425;3;-0.106032;-0.0982771;
41.0542;-0.00115696;3;-0.0904779;-0.0982775;
41.0552;-0.000206425;3;-0.106033;-0.0982779;
41.0562;-0.00115696;3;-0.090479;-0.0982783;
41.0572;-0.000206426;3;-0.106034;-0.0982786;
41.0582;-0.00115696;3;-0.09048;-0.098279;
41.0592;-0.000206426;3;-0.106035;-0.0982793;
41.0602;-0.00115696;3;-0.0904811;-0.0982797;
41.0612;-0.000206426;3;-0.106036;-0.09828;
41.0622;-0.00115696;3;-0.0904822;-0.0982804;
41.0632;-0.000206427;3;-0.106037;-0.0982807;
41.0642;-0.00115695;3;-0.0904832;-0.0982811;
41.0652;-0.000206427;3;-0.106038;-0.0982814;
41.0662;-0.00115695;3;-0.0904842;-0.0982817;
41.0672;-0.000206427;3;-0.106038;-0.098282;
41.0682;-0.00115695;3;-0.0904853;-0.0982824;
41.0692;-0.000206427;3;-0.106039;-0.0982827;
41.0702;-0.00115695;3;-0.0904863;-0.098283;
41.0712;-0.000206427;3;-0.10604;-0.0982833;
41.0722;-0.00115694;3;-0.0904873;-0.0982836;
41.0732;-0.000206426;3;-0.106041;-0.0982839;
41.0742;-0.00115694;3;-0.0904883;-0.0982841;
41.0752;-0.000206426;3;-0.106042;-0.0982844;
41.0762;-0.00115694;3;-0.0904893;-0.0982847;
41.0772;-0.000206425;3;-0.106043;-0.098285;
41.0782;-0.00115694;3;-0.0904902;-0.0982852;
41.0792;-0.000206424;3;-0.106044;-0.0982855;
41.0802;-0.00115693;3;-0.0904912;-0.0982857;
41.0812;-0.000206422;3;-0.106044;-0.0982859;
41.0822;-0.00115693;3;-0.0904922;-0.0982861;
41.0832;-0.000206421;3;-0.106045;-0.0982864;
41.0842;-0.00115693;3;-0.0904931;-0.0982866;
41.0852;-0.000206419;3;-0.106046;-0.0982868;
41.0862;-0.00115692;3;-0.0904941;-0.0982869;
41.0872;-0.000206417;3;-0.106047;-0.0982871;
41.0882;-0.00115692;3;-0.090495;-0.0982873;
41.0892;-0.000206414;3;-0.106048;-0.0982874;
41.0902;-0.00115691;3;-0.0904959;-0.0982876;
41.0912;-0.000206411;3;-0.106048;-0.0982877;
41.0922;-0.00115691;3;-0.0904968;-0.0982878;
41.0932;-0.000206408;3;-0.106049;-0.0982879;
41.0942;-0.0011569;3;-0.0904977;-0.098288;
41.0952;-0.000206404;3;-0.10605;-0.0982881;
41.0962;-0.0011569;3;-0.0904986;-0.0982881;
41.0972;-0.0002064;3;-0.106051;-0.0982882;
41.0982;-0.00115689;3;-0.0904995;-0.0982882;
41.0992;-0.000206394;3;-0.106051;-0.0982882;
41.1002;-0.00115688;3;-0.0905004;-0.0982882;
41.1012;-0.000206389;3;-0.106052;-0.0982882;
41.1022;-0.00115687;3;-0.0905012;-0.0982881;
41.1032;-0.000206382;3;-0.106053;-0.098288;
41.1042;-0.00115687;3;-0.0905021;-0.098288;
41.1052;-0.000206375;3;-0.106054;-0.0982878;
41.1062;-0.00115686;3;-0.0905029;-0.0982877;
41.1072;-0.000206367;3;-0.106054;-0.0982875;
41.1082;-0.00115684;3;-0.0905037;-0.0982874;
41.1092;-0.000206357;3;-0.106055;-0.0982872;
41.1102;-0.00115683;3;-0.0905045;-0.0982869;
41.1112;-0.000206347;3;-0.106056;-0.0982867;
41.1122;-0.00115682;3;-0.0905053;-0.0982864;
41.1132;-0.000206336;3;-0.106056;-0.098286;
41.1142;-0.00115681;3;-0.090506;-0.0982857;
41.1152;-0.000206323;3;-0.106057;-0.0982853;
41.1162;-0.00115679;3;-0.0905068;-0.0982849;
41.1172;-0.000206309;3;-0.106058;-0.0982844;
41.1182;-0.00115677;3;-0.0905075;-0.0982839;
41.1192;-0.000206293;3;-0.106058;-0.0982834;
41.1202;-0.00115675;3;-0.0905082;-0.0982828;
41.1212;-0.000206275;3;-0.106059;-0.0982822;
41.1222;-0.00115673;3;-0.0905089;-0.0982815;
41.1232;-0.000206256;3;-0.106059;-0.0982808;
41.1242;-0.00115671;3;-0.0905096;-0.0982801;
41.1252;-0.000206235;3;-0.10606;-0.0982793;
41.1262;-0.00115669;3;-0.0905102;-0.0982784;
41.1272;-0.000206212;3;-0.10606;-0.0982775;
41.1282;-0.00115666;3;-0.0905109;-0.0982765;
41.1292;-0.000206186;3;-0.106061;-0.0982755;
41.1302;-0.00115663;3;-0.0905115;-0.0982745;
41.1312;-0.000206158;3;-0.106061;-0.0982733;
41.1322;-0.0011566;3;-0.090512;-0.0982721;
41.1332;-0.000206126;3;-0.106062;-0.0982708;
41.1342;-0.00115657;3;-0.0905125;-0.0982695;
41.1352;-0.000206092;3;-0.106062;-0.0982681;
41.1362;-0.00115653;3;-0.090513;-0.0982666;
41.1372;-0.000206055;3;-0.106062;-0.0982651;
41.1382;-0.00115649;3;-0.0905135;-0.0982634;
41.1392;-0.000206014;3;-0.106063;-0.0982617;
41.1402;-0.00115644;3;-0.0905139;-0.0982599;
41.1412;-0.00020597;3;-0.106063;-0.098258;
41.1422;-0.00115639;3;-0.0905143;-0.0982561;
41.1432;-0.000205921;3;-0.106063;-0.098254;
41.1442;-0.00115634;3;-0.0905146;-0.0982518;
41.1452;-0.000205868;3;-0.106063;-0.0982495;
41.1462;-0.00115628;3;-0.0905149;-0.0982471;
41.1472;-0.00020581;3;-0.106063;-0.0982447;
41.1482;-0.00115622;3;-0.0905151;-0.0982421;
41.1492;-0.000205747;3;-0.106063;-0.0982393;
41.1502;-0.00115615;3;-0.0905152;-0.0982365;
41.1512;-0.000205679;3;-0.106063;-0.0982335;
41.1522;-0.00115608;3;-0.0905153;-0.0982304;
41.1532;-0.000205605;3;-0.106063;-0.0982272;
41.1542;-0.001156;3;-0.0905153;-0.0982239;
41.1552;-0.000205524;3;-0.106063;-0.0982204;
41.1562;-0.00115591;3;-0.0905152;-0.0982167;
41.1572;-0.000205437;3;-0.106063;-0.0982129;
41.1582;-0.00115582;3;-0.0905151;-0.0982089;
41.1592;-0.000205342;3;-0.106063;-0.0982048;
41.1602;-0.00115572;3;-0.0905148;-0.0982005;
41.1612;-0.000205239;3;-0.106062;-0.0981961;
41.1622;-0.00115561;3;-0.0905144;-0.0981914;
41.1632;-0.000205129;3;-0.106062;-0.0981866;
41.1642;-0.00115549;3;-0.090514;-0.0981816;
41.1652;-0.000205009;3;-0.106061;-0.0981764;
41.1662;-0.00115537;3;-0.0905134;-0.098171;
41.1672;-0.000204879;3;-0.10606;-0.0981653;
41.1682;-0.00115523;3;-0.0905127;-0.0981595;
41.1692;-0.00020474;3;-0.106059;-0.0981535;
41.1702;-0.00115508;3;-0.0905118;-0.0981472;
41.1712;-0.00020459;3;-0.106058;-0.0981406;
41.1722;-0.00115493;3;-0.0905108;-0.0981339;
41.1732;-0.000204428;3;-0.106057;-0.0981269;
41.1742;-0.00115476;3;-0.0905096;-0.0981196;
41.1752;-0.000204253;3;-0.106056;-0.0981121;
41.1762;-0.00115457;3;-0.0905082;-0.0981043;
41.1772;-0.000204066;3;-0.106054;-0.0980962;
41.1782;-0.00115438;3;-0.0905067;-0.0980878;
41.1792;-0.000203865;3;-0.106052;-0.0980792;
41.1802;-0.00115417;3;-0.0905049;-0.0980702;
41.1812;-0.000203649;3;-0.10605;-0.0980609;
41.1822;-0.00115394;3;-0.0905029;-0.0980513;
41.1832;-0.000203417;3;-0.106048;-0.0980414;
41.1842;-0.0011537;3;-0.0905007;-0.0980311;
41.1852;-0.000203169;3;-0.106046;-0.0980205;
41.1862;-0.00115344;3;-0.0904982;-0.0980095;
41.1872;-0.000202903;3;-0.106043;-0.0979982;
41.1882;-0.00115316;3;-0.0904955;-0.0979864;
41.1892;-0.000202619;3;-0.10604;-0.0979743;
41.1902;-0.00115286;3;-0.0904924;-0.0979618;
41.1912;-0.000202315;3;-0.106036;-0.0979489;
41.1922;-0.00115255;3;-0.090489;-0.0979355;
41.1932;-0.00020199;3;-0.106033;-0.0979218;
41.1942;-0.00115221;3;-0.0904853;-0.0979075;
41.1952;-0.000201644;3;-0.106029;-0.0978929;
41.1962;-0.00115185;3;-0.0904812;-0.0978777;
41.1972;-0.000201274;3;-0.106024;-0.0978621;
41.1982;-0.00115147;3;-0.0904766;-0.097846;
41.1992;-0.00020088;3;-0.10602;-0.0978294;
41.2002;-0.00115106;3;-0.0904717;-0.0978123;
41.2012;-0.000200461;3;-0.106014;-0.0977947;
41.2022;-0.00115062;3;-0.0904663;-0.0977765;
41.2032;-0.000200014;3;-0.106009;-0.0977578;
41.2042;-0.00115016;3;-0.0904604;-0.0977385;
41.2052;-0.00019954;3;-0.106002;-0.0977186;
41.2062;-0.00114967;3;-0.090454;-0.0976982;
41.2072;-0.000199036;3;-0.105996;-0.0976771;
41.2082;-0.00114914;3;-0.090447;-0.0976555;
41.2092;-0.000198501;3;-0.105988;-0.0976332;
41.2102;-0.00114859;3;-0.0904394;-0.0976102;
41.2112;-0.000197933;3;-0.10598;-0.0975866;
41.2122;-0.001148;3;-0.0904312;-0.0975624;
41.2132;-0.000197332;3;-0.105972;-0.0975374;
41.2142;-0.00114738;3;-0.0904223;-0.0975117;
41.2152;-0.000196695;3;-0.105962;-0.0974854;
41.2162;-0.00114672;3;-0.0904126;-0.0974583;
41.2172;-0.000196021;3;-0.105952;-0.0974304;
41.2182;-0.00114602;3;-0.0904022;-0.0974018;
41.2192;-0.000195308;3;-0.105942;-0.0973724;
41.2202;-0.00114529;3;-0.090391;-0.0973422;
41.2212;-0.000194556;3;-0.10593;-0.0973112;
41.2222;-0.00114451;3;-0.0903789;-0.0972794;
41.2232;-0.000193761;3;-0.105917;-0.0972467;
41.2242;-0.00114369;3;-0.0903659;-0.0972132;
41.2252;-0.000192923;3;-0.105904;-0.0971788;
41.2262;-0.00114283;3;-0.0903518;-0.0971435;
41.2272;-0.00019204;3;-0.105889;-0.0971073;
41.2282;-0.00114192;3;-0.0903368;-0.0970702;
41.2292;-0.00019111;3;-0.105874;-0.0970322;
41.2302;-0.00114096;3;-0.0903206;-0.0969932;
41.2312;-0.000190132;3;-0.105857;-0.0969532;
41.2322;-0.00113995;3;-0.0903032;-0.0969122;
41.2332;-0.000189104;3;-0.105839;-0.0968703;
41.2342;-0.00113889;3;-0.0902847;-0.0968273;
41.2352;-0.000188024;3;-0.10582;-0.0967832;
41.2362;-0.00113778;3;-0.0902648;-0.0967381;
41.2372;-0.00018689;3;-0.105799;-0.096692;
41.2382;-0.00113662;3;-0.0902435;-0.0966447;
41.2392;-0.000185702;3;-0.105778;-0.0965964;
41.2402;-0.0011354;3;-0.0902207;-0.0965469;
41.2412;-0.000184456;3;-0.105754;-0.0964963;
41.2422;-0.00113412;3;-0.0901965;-0.0964445;
41.2432;-0.000183152;3;-0.105729;-0.0963915;
41.2442;-0.00113278;3;-0.0901706;-0.0963374;
41.2452;-0.000181789;3;-0.105703;-0.096282;
41.2462;-0.00113138;3;-0.0901429;-0.0962254;
41.2472;-0.000180364;3;-0.105674;-0.0961676;
41.2482;-0.00112992;3;-0.0901135;-0.0961085;
41.2492;-0.000178875;3;-0.105644;-0.0960482;
41.2502;-0.00112839;3;-0.0900822;-0.0959865;
41.2512;-0.000177323;3;-0.105612;-0.0959236;
41.2522;-0.0011268;3;-0.0900489;-0.0958593;
41.2532;-0.000175704;3;-0.105578;-0.0957937;
41.2542;-0.00112514;3;-0.0900136;-0.0957267;
41.2552;-0.000174019;3;-0.105542;-0.0956584;
41.2562;-0.00112341;3;-0.089976;-0.0955886;
41.2572;-0.000172265;3;-0.105503;-0.0955175;
41.2582;-0.00112162;3;-0.0899362;-0.095445;
41.2592;-0.000170441;3;-0.105463;-0.095371;
41.2602;-0.00111975;3;-0.0898939;-0.0952956;
41.2612;-0.000168547;3;-0.105419;-0.0952187;
41.2622;-0.00111782;3;-0.0898492;-0.0951403;
41.2632;-0.00016658;3;-0.105374;-0.0950605;
41.2642;-0.00111581;3;-0.0898018;-0.0949792;
41.2652;-0.000164541;3;-0.105325;-0.0948963;
41.2662;-0.00111372;3;-0.0897517;-0.094812;
41.2672;-0.000162429;3;-0.105274;-0.094726;
41.2682;-0.00111156;3;-0.0896987;-0.0946386;
41.2692;-0.000160242;3;-0.10522;-0.0945496;
41.2702;-0.00110933;3;-0.0896428;-0.094459;
41.2712;-0.00015798;3;-0.105163;-0.0943668;
41.2722;-0.00110702;3;-0.0895837;-0.094273;
41.2732;-0.000155643;3;-0.105103;-0.0941776;
41.2742;-0.00110464;3;-0.0895215;-0.0940806;
41.2752;-0.000153229;3;-0.10504;-0.093982;
41.2762;-0.00110218;3;-0.0894558;-0.0938818;
41.2772;-0.00015074;3;-0.104973;-0.0937799;
41.2782;-0.00109964;3;-0.0893867;-0.0936763;
41.2792;-0.000148174;3;-0.104902;-0.0935711;
41.2802;-0.00109702;3;-0.089314;-0.0934642;
41.2812;-0.000145532;3;-0.104828;-0.0933557;
41.2822;-0.00109433;3;-0.0892375;-0.0932454;
41.2832;-0.000142814;3;-0.104751;-0.0931335;
41.2842;-0.00109157;3;-0.0891571;-0.0930199;
41.2852;-0.000140019;3;-0.104669;-0.0929046;
41.2862;-0.00108872;3;-0.0890727;-0.0927876;
41.2872;-0.000137149;3;-0.104583;-0.0926689;
41.2882;-0.0010858;3;-0.0889841;-0.0925485;
41.2892;-0.000134204;3;-0.104493;-0.0924263;
41.2902;-0.00108281;3;-0.0888912;-0.0923025;
41.2912;-0.000131184;3;-0.104399;-0.0921769;
